text,label
在一个老家的河塘和亲戚朋友一起捉鱼，里面很多鱼，突然看到一条大鱼，我就用鱼叉去叉鱼，叉是叉到了，但是鱼头和鱼身都被我叉的分开了，而且貌似出了不少血，感觉心里很不舒服、难受。还有在鱼塘边上走的时候总是跌跌撞撞、歪歪斜斜的，很容易就掉进河塘的感觉。。。,30
老是梦到嘴里有东西，吐又吐不出来，满嘴都是，牙缝里都塞满了，使劲吐，一直在吐，嘴里全是东西，还会用手弄，就是弄不净，吐也吐不出来，牙缝塞的痛，牙里面塞的，就拉，拉的感觉牙痛，还是拉不出来，到底是什么意思呢，经常会做到这样的梦，求解！,14
我梦见很大一条鱼在浅水里面，我和我父亲站在水里，那鱼对着我们冲过来。再等等就看见鱼变成两半了。再等等就看见一个借过我钱的朋友在解鱼，很多人在旁边，我也拿了一块，结果鱼刺刺到大拇指。,21
梦见自己回到家里，家人都在，可弟弟头发全白了，（弟弟24岁）。最后我和弟弟要一块出远门，貌似要创业，我有点不愿去。,19
梦到姥爷（已故）和我还有姥姥（健在）睡在一张大床上。亮灯了后，自己发现姥爷就很怕。姥姥也对姥爷说你快走吧，结果姥爷说要去烧壶水，我说还是我去吧,13
梦到被别人追杀，最后被逮住了，还有两个人一起被逮住了，其中一个人被杀了，最后我看到尸体血淋淋的给扔到一个地方了,26
我在大学要转专业却梦见高中化学老师说我逃课次数太多转不了专业，在梦中我很焦急却还坚持要转，当晚还梦见了我来了经血被我不小心弄到我穿的白裙子上面，我想洗干净却把裙子洗烂了还是没洗干净，身边还有一个男生,9
梦见10几年前领导我的主任，白天从未想过此人，但梦里大家未说话，只是见到他人了。他以前对我好，合作非常愉快，他到香港读博士去了，见过两次，后来再未见过，不知他目前的所有情况，但昨晚突然在梦里见到，这说明什么呢,8
昨晚做梦，发现走到一处农村平房子，挺偏远，然后就进去了，发现里面挺阴森，没有电，就如老家的土房子一样，然后梦到客厅母亲点蜡烛，点着了两个，因为里屋太黑，我就想多点几个把整个屋子都放满，于是我也帮忙点，点着了拿到手里转身就熄灭，再点一个拿着刚一动就发现阴风吹灭了蜡烛，就是不能拿到里屋，连续点了四个只要挪动都被熄灭。发现是里屋闹鬼吹灯，并且有阴风，感觉屋里有死过的人，并且越来越恐怖，天渐渐的黑了，越黑越想点着，结果点上立刻就熄灭，我非常害怕也非常着急，然后就划火柴，怎么划都划不着，结果天黑了，蜡烛全部熄灭了，我就吓醒了，白天一问，昨晚是清明节，不知代表什么意境？,22
一天早上7-8点钟时候，我梦见死去的一位同事和我在同一个办公室且并排坐在一起备课，但没有听到他说话，也没有看到他有什么举动。,13
梦与亡父露天同床而睡，天下雨，醒来见亡父一直立于床头，疾呼亡父，急忙与亡父抬床避雨，稍后两三点急雨骤停,13
昨天晚上我梦到自己在爬山  爬到一处比较陡峭的地方自己掉了下去  可是掉到一半又回到了原地  这次却是被人推下去的 请问这是怎么回事呢,14
吃东西的时候上边一颗牙咯掉一半，不一会所有的牙都掉一半剩牙根，后上牙科拔牙  拔2颗没事，第3颗的时候出血缝针,14
梦见在山上一个水田里淹死了一头黄母牛，还怀的小牛崽，我把它的尸体拉到山坡上，用刀把牛肚子花开，想把小牛崽取出来，结果看小牛崽已经死了,9
梦见前夫生病了，好像是很难治的病，好像是癌症。但是在白人的家里玩，还有主人家及家人。前夫头上还用一张布花的做成帽子一样带着，原来是把头发递了光光的。,9
在之前好像有座山洞里探险的十二个人找不到了，有些人看到山洞上边塌了，可能是遇难了，我儿子和大概五六个人，有大人，还有五六岁的孩子呢，他们没过多长时间，没走多远就又有塌的地方了，我们赶快救人，他很快就被找到了，可是他躺在那里，怎么也喊不醒，我难过的不知道怎摸样啊才好，这时已经是早晨了，我醒了，可是我心里一天了都有点特别不吉利，是不是孩子死了的梦不好啊，求您给我解一解吧，怎么能逢凶化吉啊。,26
大概是几年前的事了。在一个大概是下水道的的地方，有着红光，总体来说比较昏暗，有几条水管裸露在墙壁之外，整个空间很封闭，气氛压抑。有一对母女，互相抱着坐在地上，地上有水，她们的面前有一个正方形的网格铁盖，一条条的钢条竖着十字交叉排列。忽然有一只血手穿过盖子直直地伸出来，但是盖子没有任何破损，手也没有被切割。那对母女看到了很害怕，抱在一起大叫。然后我就醒了。那只手有几分像我的手。,8
小女儿已基本成人但梦境中较小一门心思做餐厅服务员在餐厅酒楼上楼上栏杆空隙较大在来回走动时不慎从楼上坠落趴在地上已无声息但并未看到有血迹,14
梦见死去将近六年的公公婆婆，两人笑着向自己走来，公公让婆婆买烟，我争着去给公公买，我记得我想买的是10元的黄金叶，结果店主拿的却是那种一盒只有3根的烟，我不要那种，后来在梦中感觉自己做梦了，认为自己已经帮他们超度了怎么还梦见他们呢，紧接着就在不安中醒来了,13
梦见我在家里，很晚才起床，还穿着平时的衣服，但是是要结婚了，结婚的对象却不是我现在的男朋友，而是我舅舅，我妈在给我收拾东西，我跟我妈说还没买鞋呢，我妈说等会陪我去买。然后我爸也回来了，他匆匆的跟我说快点准备，马上就要结婚了。我就在想，看人家结婚都是很早就开始忙，穿婚纱等等，我怎么就这么简单，正在心里难受着就醒了,9
我开始的梦，我梦见我爸爸，我爸已经去世了，我在一个像小医院的房间里和我爸说话，我爸说他不想死，我说你不要瞎想，我说我要走了，我会来看你，我爸说不让我去看他，我就走了，梦没醒，在路上我看到好多卖红色衣服的，我本身很讨厌红色，我看到有个女孩穿个粉色的，我就问卖衣服的还有没有粉色的了，买衣服的说没有粉的了，我问就剩那女孩身上的一件了吗，买衣服的说是，我看了那女孩一眼，看见她穿着粉的衣服，她的纸袋子里是白色的衣服，我看见袋子里还有一个人头，我有点惊慌，就要走，走了一段路我回头看，那个头在我的眼前转了一圈就飞走了，我害怕了就叫我老公，我叫的声音很大，都能听到回音，我怕我老公不知道是我叫的，我就叫我老公的名字，我老公答应了，我就向我老公跑过去，对我老公说我害怕，我要回家，我老公说“别怕，有我在”，我们就往家走，回到家把门关上，结果门不断开了关，关了又开，我一慌张拿被就把门给蒙上了，我看还是没盖严实就用手重新把被塞紧，塞的时候看到一只手，我就被吓醒了，请问这梦是什么意思？,7
就在朗格礼拜之前，我梦见先父的坟墓。梦的详情是这样的：我梦见一个是狐狸在刨我父亲的坟墓。我看见就拼命制止，可还是没有制止住。坟墓被它刨开了。我看见了棺材，可那个狐狸还是没有停止，在继续刨。它刨开了我父亲的棺材。我看见了我父亲的样子。记得很清晰。我看见我父亲的头发理的很整齐。看见他就像睡着了一样。很安详。可那个狐狸还是没有停止刨，它在揭我父亲脸上的皮，揭下来再吃。我这时候就惊醒了。,7
我梦见去世还不到一个月的兄弟在我们兄弟面前哭，问他 他又不说，这代表什么意思？,13
每次都能梦到忆经死去的老公，有时候梦到会很清晰，有时候不清不楚，不是梦到他娶我，就是梦到他要和我分手......,13
我晚上做梦，梦见一条小白蛇在我家的院子里，我和我男朋友看到了很害怕，就跑回屋子里，然后小白蛇也进了屋子里，还生下了许多的小白蛇，然后我们就出去找我的父母，我们就一直扫那些小白蛇，可是怎么也扫不动,9
梦见了跟去世3.4年了的女孩生了个男孩，在现代梦的后来一生下来就变成古代了被一个皇后换掉了，因为那皇后生的是女的，过了20几年才跟我的小孩相认。那女孩是以前的邻居，见过没几次面而已。,8
梦的一开始是梦见了一只怪兽，长的像狗又像鹿或牛之类的东西，它总是追着添我。后来又梦见了我以前的一个姐姐，在梦里我俩厮打起来，我用刀把她按在床上，然后她用手枪打了我一枪（在太阳穴的位置）并没有见到血！请您帮忙解下梦，谢谢,9
梦见已故父亲端着稀饭蹒跚着走着很可怜。同时还梦见我的房间里蚊子很多，我正准备用药灭蚊子，不知何意？,13
梦见自己在天上飞，飞的中徒被电电了一下就飞到高楼大厦中间，在很多高楼大厦中间飞行是什么意思呢？,7
1、前几天梦到自己回学校上学了，但是在课堂上我却什么都没穿，真的很赤裸裸，突然老师又叫我上黑板去做题，叫了3个人，那两个都做完了我还连那道题的题目都没写完老是在那擦了重写还感觉自己很无奈，写错了又不好意思去讲桌拿板擦，2、后来还梦到自己的左手不知道哪来那么多血，自己用纸巾擦了半天就是擦不完，看看红红的一块纸巾但是手上就不知道是哪破了，而且还不疼，，,9
母亲因恶疾去世整一年了，这年间梦见很多次有关母亲的梦。1.去世前几天梦见我跟母亲躺在一起跟小孩一样赤身裸体的，母亲边抚摸着我边流泪，且看到对面有块地绿油油的，别的地都很荒凉。2.母亲躺着跟一家人聊天，还说自己还想活，过年时回家祭拜时梦到的。3.兄妹几个要离开母亲并用一扇门把母亲挡在外面，母亲却在不停的追我们，最后还是没能跟上我们。4.母亲去世后的几天里梦见母亲跟一帮人坐拖拉机走了，那些人都不认识，但很确定都是已死之人。5.梦见母亲躺着，脖子下起了很多水痘，很大很密的满脖子长大。6.最后一次梦见母亲，实在灰头土脸的，面黄肌瘦，心疼的抱了起来，问为什么这么瘦，母亲说整天呆在水里没有吃的（很奇怪就在最近特想在办公桌上放个鱼缸只放水，什么都不养，后在佛具店买了一个荷花放着）,13
"梦到刚去世四七的妈妈跟阿姨说话,说她近两年光到处跑了,(妈妈近两年去了很多地方,北京、郑州、深圳、香港)，请问大师：这梦有什么含义，明天是妈妈的五七，想问一下，我在祭奠时还需要做些什么？",13
梦见自己在楼顶捡了一片什么东西准备拿回去用，刚准备下楼时楼梯灯泡突然爆炸，吓我一跳，手中东西落地，楼梯一片漆黑。并且在梦中清晰的听到巨响。然后我就醒了，还特地跑去洗手间看了看是否有东西真的掉下来了。,15
我和好朋友还有一个朋友的好朋友去河边玩！两次看见有人落水！然后就是朋友的朋友落水了！我的朋友就跳进去救他，结果他们都死了！在梦中我还期待他会突然出现在我面前！,19
就是看电视看累了，躺床上就慢慢睡着了。然后就梦到很多像猫还是老鼠一样的动物吧从我床上一直跑，最后一只动物我还看到了他的眼睛，很大的。我害怕的发抖我想动身子，可是身子动不了。,7
梦到母亲和其他邻居在冰上玩耍，我在岸上看冰有融掉的可能，就要其他人上岸，等到叫母亲的时候她已经落水，而且她不会游泳，一直沉在水底随水流走，我想救她可是看不到，就哭醒了,19
开始梦到隔壁已过逝的一对老人 还帮我们家修煤球炉子 然后好象我去上班 走路走的好好的 就踩上了淤泥  还有我的同事我一样 鞋陷的比较深然后我们挑好走点的路 不知道怎么了我爬上围墙了 我就觉得要摔下来了 我就赶紧喊要梯子 等梯子拿来我 我就顺着梯子下来了 然后好象河马那样的动物 朝我袭来 我就沿草堆躲  边躲边喊救命 吓醒了,9
"我梦见去世的奶奶(今年1月29日去世),梦见和她一起睡觉,奶奶摸我的眼睛说""睡觉吧.''''不知是何意思.请大师给解一下,谢谢!",13
总是会梦见死去的姥姥还没有死，有时候梦见姥姥总是说是我害死的。,13
他抱着我，身边还有一个朋友，我想回头看他，他不让我回头。分手很长时间了，一直没梦到过他，现在突然梦到，预示着什么？ 当时分手只是因为太倔强，现在仍然有些不甘心。可是我现在生活的很好，又被这个梦打乱了。,8
昨天梦见姑姑哭着要追杀我，说还要去我家找我妈，我跑啊跑，终于摆脱了。但到半路有来了三个男的继续追杀，我跑到一个公交车上，司机替我躲他们，压他们，后来在一个站牌停了，三个人趁机上来了，面带笑容，车上除了司机和那三个人都下车去了，司机和那三个人都让我们下去，我们都下去了，但我感觉不对劲，一掏口袋发现有类似爆炸物品的东西，我不确定哪还有，就脱掉全身衣服，只留个红裤头跑啊跑，终于摆脱了！,16
在奶奶走后的半个月，我做梦梦见全家人在一起吃饭，然后忽然有人敲门，我去开门看到奶奶回来了，我拉着奶奶的手刚想说话梦就醒了，这是什么意思,13
大师：您好！我最近在办理去北京进修的事情，但昨晚上我梦到去世的姥姥告诉我：“现在先不要去北京，三十岁之后再去北京”，这是什么意思呢？姥姥在世时一直希望我能到北京工作。谢谢大师帮我解答一下。,13
我首先梦见了姥姥死了，然后我又去她家拿走了好多钱。这时突然 我到了另一个异度空间，我又看见了妈妈，妈妈还给我吃雪糕，突然我有瞬间转到了一个陌生的地方，这里有大海，还有一个陌生女子和男子，我和陌生女子比赛游泳，我又不敢了，然后又比赛转圈.....然后又回家了、,19
做梦梦到有颗牙齿有点病变然后我用手摇，一边的牙齿全部掉完了，后面我妹妹买了一个化妆品给我，我敷在脸上，没多久我的脸就长泡泡了，然后找人问是敷的诗句过长，脸就毁了,35
我现在单身、梦见自己和女朋友再度分手、不知道怎么的下着雨我一个人跑，很伤心分手。然后不知道怎么的和她的同学一起了、还亲了,19
"梦见婆婆在和别的人摆谈、我吃人家小树上的的又大又红的樱桃，再跑去和好友捉鱼、捉了又放、看见对面山旁边的房子燃了、烧的很快,火很大  ，天上就掉火下来、就跑、跑到半山腰看见有人挖土 除草、他们看到个发黄的小葫芦 还是在我家偷的葫芦种的、、",7
梦见去世三年多的外婆突然出现在自己家，怎么进来的不知道，穿了件绿色的毛衣，我用手电一照发现是外婆就立刻跑过去，好像主动拉住她的手，她面带微笑，我们说了很多话，她告诉我她要投胎了，说完就出门了，我看见她下楼，我只站在门口，但没出去，过一会她又会来了，然后我们又说了很多话，不记得是什么内容了，只是最后她叫我小名冲还是别的叫了好多遍而且不停的摸我的头还是后背，然后我就醒了。,13
在梦里 刚开始说话时，牙就有点松动，咬了下牙后，牙就掉了一部分。后来告诉老师我牙掉了，老师不信，我就给他解释，牙就不停的往下掉。接着就全掉完了，但是我都用手接住了。掉到时候嘴里有点麻，稍有一点疼（主要是感觉牙酥的厉害），掉下的牙上只有一点点血丝。后来就跑了（忘记干什么了），但是一直不敢说话。无意之间看见玻璃发现自己又长了一嘴小牙，很白很新像小孩子的牙齿差不多大小。请大师帮忙解释一下，到底是什么意思，谢谢。,14
梦见在爸爸以前住的房子中挂着一个金光闪闪的钟表，我还问爸爸你为什么不把它搬到现在住的新家，他说新家有钟表了就不搬了。其实现实中他搬家的时候把钟表已经搬到新房了。,8
梦见掉在有干草的大坑里后来爬上来了，不张怎么了又掉下来了干草松了，我可能还会往下掉，就努力爬，又爬上来了，,14
梦到老情人和小学同性女同学端盆酱牛肉要吃 我正在扫地 我说：老同学多少年没见面了  你俩怎么遇到一起了？还没吃  梦醒了,8
